,url,title,bed,title2,location,badge,cancellation_policy,accommodates,price_per_night,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_Quyền riêng tư và an toàn,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,amenity_An toàn nhà ở,prices_Ưu đãi đặc biệt,prices_Giảm giá cho thời gian ở dài hạn,prices_Giảm giá cho khách đặt sớm
10,https://www.airbnb.com.vn/rooms/41490056?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210146_ik2KWhZHSL06YLgz&previous_page_section_name=1000,Địa danh căn hộ 1BR-Stunning5 Vinhomes Central Park,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Thành phố Hồ Chí Minh, Việt Nam","Thành phố Hồ Chí Minh, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,$35,,,,,,,,,,,,,,,,,,,,,,$4,$25,,,,
11,https://www.airbnb.com.vn/rooms/599446172429932742?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702210146_y3mWTWCFlAk6%2BZnD&previous_page_section_name=1000,"Vinhomes Central Park, Tòa nhà 1 giường Central 3",2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 12 thg 12.,Tối đa 2 khách,$39,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh']","['Máy giặt', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],"['Bếp', 'Đồ nấu ăn cơ bản']",,['Khu vực ăn uống ngoài trời'],,"['Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']","4,49 · 45 đánh giá","4,3","4,5","4,6","4,6","4,7","4,4",,$27,"['Máy báo khói', 'Máy phát hiện khí CO']",-$10,,
12,https://www.airbnb.com.vn/rooms/760556258492395722?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210146_hN0g3C%2BEpEs7vyvv&previous_page_section_name=1000,Căn hộ dịch vụ 1 phòng ngủ đẹp tại Vinhomes,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ dịch vụ tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 3 khách,$46,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sân trong', 'Hướng nhìn ra công viên', 'Hướng nhìn ra hồ bơi']","['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['TV', 'Thiết bị tập thể dục']","['Sách và đồ chơi trẻ em', 'Sân chơi ngoài trời']","['Hệ thống điều hòa trung tâm', 'Điều hòa di động']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Lò nướng', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Nồi cơm điện', 'Bàn ăn']",,"['Sân sau chung – Có hàng rào kín', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Hệ thống sưởi']",,,,,,,,,$32,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
13,https://www.airbnb.com.vn/rooms/1027224698320740464?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702210146_hNJiU%2BHrLAAZ1ULr&previous_page_section_name=1000,"Studio 17 có phòng ngủ, phòng tắm và nhà bếp riêng",2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Phòng riêng tại nhà tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,$19,,"['Máy sấy tóc', 'Dầu gội đầu', 'Dầu xả', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Nơi để quần áo']",['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp']",,['Sân sau'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",['Không có: Hệ thống sưởi'],2 đánh giá,,,,,,,,$13,"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
14,https://www.airbnb.com.vn/rooms/958468303479135838?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210146_i8qb2i9qCmYv6Wwi&previous_page_section_name=1000,Skyline Splendour: Studio ấm cúng gần Tầng trên cùng ~LM81,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,$44,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra khu nghỉ dưỡng', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Màn chống muỗi', 'Nơi để quần áo: tủ quần áo và tủ đồ']","['Kết nối Ethernet', '49"" HDTV với Netflix', 'Hệ thống âm thanh Bluetooth của EIS Sound', 'Thiết bị tập thể dục: máy tập toàn thân, tạ tay, máy tập đạp xe, máy chạy bộ, thảm yoga', 'Bàn bóng bàn', 'Rạp chiếu phim']",['Sân chơi ngoài trời'],['Hệ thống sưởi trung tâm'],,"['Wi-fi nhanh – 335 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh Sharp', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Tủ đông', 'Bếp từ Teka', 'Ấm đun nước nóng', 'Máy pha cà phê: máy pha cà phê espresso', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Máy xay sinh tố', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']","['Ven sông/hồ/biển', 'Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Sân sau chung – Có hàng rào kín', 'Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, hồ bơi tiêu chuẩn, vô cực', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung ở gần chỗ ở', 'Bãi đỗ xe có thu phí, trong khuôn viên – 2 chỗ', 'Nhà một tầng', 'Sân khúc côn cầu']","['Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống điều hòa trung tâm']","5,0 · 3 đánh giá","5,0","5,0","5,0","5,0","5,0","5,0",,$31,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",-$37,,
15,https://www.airbnb.com.vn/rooms/892049745818421621?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210146_ZlsnqQDeEb64RbNo&previous_page_section_name=1000,1BR Landmark Plus Open View Vinhomes Central Park,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 3 khách,$41,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']","['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",,['Khu vực ăn uống ngoài trời'],"['Hồ bơi Chung', 'Bồn tắm nước nóng chung', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","5,0 · 4 đánh giá","4,8","5,0","5,0","5,0","5,0","5,0",$8,$30,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
16,https://www.airbnb.com.vn/rooms/995315340765034405?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1753022145&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702210146_pLP%2BFVLWnpwb4rES&previous_page_section_name=1000,Studio gần điểm mốc tối giản 81,1 giường ·  · Phòng tắm khép kín,"Phòng tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,$24,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']",['Wi-fi'],['Bếp'],,,['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",1 đánh giá,,,,,,,,$17,,,,
17,https://www.airbnb.com.vn/rooms/951914139238273419?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210146_ghbkEmVmBPNC1FCu&previous_page_section_name=1000,Manor 2-Lux Apt-CenterView-Freepickup-20%off,3 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,$31,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']",['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",['Lối vào riêng'],,"['Bể bơi', 'Thang máy', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","4,71 · 7 đánh giá","4,9","4,9","5,0","5,0","4,6","4,6",,$22,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",,,
18,https://www.airbnb.com.vn/rooms/1040496159462518322?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702210149_hFRQmNtUJdeOZkkF&previous_page_section_name=1000,Thư giãn tại căn hộ có Netflix/chỗ đỗ xe trong khuôn viên,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 12.,Tối đa 2 khách,$18,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['Kết nối Ethernet', '43"" HDTV với Netflix', 'Sách và ấn phẩm để đọc']","['Sách và đồ chơi trẻ em', 'Ghế ăn cho bé', 'Bộ dụng cụ ăn uống cho trẻ em', 'Thiết bị giám sát trẻ em', 'Đồ bịt ổ điện', 'Rào chắn an toàn cho em bé', 'Miếng bịt góc bàn', 'Phòng chơi cho trẻ em', 'Sân chơi ngoài trời']",['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Tủ đông', 'Bếp', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Bàn ăn']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hoặc ban công', 'Sân sau', 'Nội thất ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố', 'Thang máy', 'Thiết bị sạc xe điện']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Khóa thông minh', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",['Không có: Hệ thống sưởi'],,,,,,,,,$13,"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",-$23,,
19,https://www.airbnb.com.vn/rooms/999222372551649136?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1760444378&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210149_jsnlCxnRr%2BJYFyBX&previous_page_section_name=1000,Phòng lớn Landmark 81 khu vực phòng tập thể dục thoải mái Hồ bơi A/C,2 giường ·  · Phòng vệ sinh chung,"Phòng tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 3 khách,$22,"['Hướng nhìn ra sông', 'Hướng nhìn ra công viên']","['Máy sấy tóc', 'Dầu gội đầu Hair care', 'Dầu xả Hair care', 'Xà phòng tắm Dove', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['47"" HDTV với Amazon Prime Video, Netflix', 'Thiết bị tập thể dục: máy tập toàn thân, tạ tay, máy tập đạp xe, máy chạy bộ', 'Sách và ấn phẩm để đọc', 'Rạp chiếu phim']",['Sân chơi ngoài trời'],['Điều hòa nhiệt độ'],"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Bộ sơ cứu']","['Wi-fi nhanh – 321 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp từ', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']","['Ven sông/hồ/biển', 'Lối ra hồ', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Nhà một tầng']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Khóa thông minh']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","4,60 · 5 đánh giá","4,8","4,6","5,0","4,8","5,0","5,0",$3,$16,,,,
20,https://www.airbnb.com.vn/rooms/786064121729115468?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210149_w8vqw7LccJFs7a5Y&previous_page_section_name=1000,Căn hộ 2Q Studio-Rooftop Pool&Spa-Hochiminh City,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,$29,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']",['TV'],['Sân chơi ngoài trời'],['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc', 'Bộ phát Wi-fi bỏ túi']","['Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Ấm đun nước nóng', 'Cà phê']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",,"['Bể bơi', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Bếp', 'Không có: Hệ thống sưởi']","4,53 · 36 đánh giá","4,4","4,6","4,8","4,8","4,7","4,5",,$20,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
21,https://www.airbnb.com.vn/rooms/999232060022630337?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1756601822&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210149_9FIcYBCkga6yhn4H&previous_page_section_name=1000,Vị trí trung tâm hồ bơi gym máy lạnh P. ngủ Master,,,"Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,,,$23,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sân trong', 'Hướng nhìn ra vườn', 'Hướng nhìn ra sông', 'Hướng nhìn ra hồ bơi']","['Máy sấy tóc', 'Dầu gội đầu Hair care', 'Dầu xả Hair care', 'Xà phòng tắm Dove', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['HDTV với Netflix, Amazon Prime Video', 'Thiết bị tập thể dục: máy tập toàn thân, tạ tay, máy tập đạp xe, máy chạy bộ', 'Rạp chiếu phim']","['Phòng chơi cho trẻ em', 'Sân chơi ngoài trời']",['Điều hòa nhiệt độ'],"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Bộ sơ cứu']","['Wi-fi nhanh – 315 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp từ', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']","['Ven sông/hồ/biển', 'Lối ra hồ', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Phòng khách riêng', 'Nhà một tầng']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Khóa thông minh', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","5,0 · 7 đánh giá",,,,,,,$3,$17,,,,
22,https://www.airbnb.com.vn/rooms/671284594282159827?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210149_QAoKtz5wI9YnHZOo&previous_page_section_name=1000,M Apt-Deluxe 1BR5 Apt*&Sofa bed-Rooftop Pool-HCMC,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,,"Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 3 khách,$32,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['32"" HDTV với Netflix, truyền hình cáp tiêu chuẩn']",,['Hệ thống điều hòa trung tâm'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ Teka bằng thép không gỉ', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Cà phê']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",,"['Bể bơi Chung trong nhà – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, tầng thượng', 'Thang máy', 'Bãi đỗ xe có người phục vụ, trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","4,88 · 51 đánh giá",,,,,,,,$23,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
